N,percent
1,20.0
2,60.0
3,60.0
4,80.0
5,80.0
6,60.0
7,40.0
8,80.0
9,80.0
10,80.0
11,80.0
12,80.0
13,80.0
14,80.0
15,80.0
16,80.0
17,80.0
18,80.0
19,80.0
20,80.0
