N,percent
1,40.0
2,60.0
3,70.0
4,80.0
5,80.0
6,90.0
7,90.0
8,80.0
9,90.0
10,90.0
11,90.0
12,90.0
13,80.0
14,90.0
15,90.0
16,90.0
17,90.0
18,90.0
19,90.0
20,90.0
